SLAB气,SLAB辨捞,SLAB吝樊,SLAB弥檬历厘困摹,楷林备盒,窜困郴鉴辑,乞闭TS,傈窜_沥沥LT,己盒AS,己盒C,己盒B,己盒CA,己盒CU,己盒CR,己盒MO,己盒MN,己盒N,己盒P,己盒S,己盒TOTALAL,己盒SOLAL,己盒V,沥沥_厘涝LT,傈历厘困摹内靛,惯瘤具靛器牢飘,胶墨俏咯何,前疙,岿备盒,沥沥_拘楷累诀瘤矫LT,厘涝柯档,HCR角利备盒
1370,11870,31.79,2GC,2楷林,41.0,353.0,0.0,0.005,0.0369,13,0,0.02,0.02,0.0,0.186,17.0,0.0092,0.0042,0.027,0.024,0.0,6.9,5GG,4C,0,CR,7,-4.9,480,0
1140,11250,25.07,3GC,2楷林,20.0,288.0,0.0,0.007,0.0017,0,0,0.013,0.03,0.0,0.139,18.0,0.0103,0.0033,0.035,0.033,0.002,8.0,3GB,4C,0,GI,4,1.3,485,0
1310,11800,30.22,3GC,2楷林,11.0,332.0,0.0,0.004,0.0365,0,1,0.013,0.02,0.0,0.194,27.0,0.0104,0.0031,0.034,0.033,0.0,9.1,3GB,4C,0,HR,7,5.7,612,0
1390,11810,32.09,2GB,2楷林,66.0,533.0,0.0,0.006,0.0813,3,1,0.013,0.02,0.0,0.921,26.0,0.0225,0.0022,0.033,0.032,0.002,15.4,5GG,5A,0,GI,5,3.1,461,0
1320,9310,23.57,2GA,2楷林,18.0,324.0,0.0,0.007,0.0374,0,0,0.016,0.02,0.0,0.204,26.0,0.007,0.0038,0.021,0.02,0.0,7.8,5GG,5A,0,GI,10,-4.2,476,0
1410,11620,32.03,3GC,2楷林,19.0,270.0,0.0,0.006,0.0021,0,0,0.018,0.02,0.0,0.099,17.0,0.0099,0.0035,0.035,0.033,0.001,13.5,3GB,4C,0,GI,12,-0.7,348,0
900,10430,18.35,2GA,2楷林,58.0,299.0,0.0,0.005,0.002,14,0,0.06,0.06,0.0,0.539,13.0,0.015,0.0031,0.025,0.021,0.001,10.0,3GB,5A,0,BP,4,-0.2,429,0
1270,11360,27.98,2GC,2楷林,28.0,363.0,0.0,0.004,0.0421,14,0,0.011,0.02,0.0,0.185,17.0,0.0082,0.0025,0.02,0.019,0.0,12.3,5GG,4C,0,CR,9,1.0,434,0
1460,10860,31.0,2GC,2楷林,50.0,330.0,0.0,0.004,0.0413,0,2,0.024,0.02,0.0,0.194,19.0,0.0103,0.0045,0.032,0.031,0.0,4.3,5GG,4C,0,HR,8,-8.5,527,0
1390,11720,31.85,2GA,2楷林,9.0,328.0,0.0,0.004,0.0412,0,0,0.014,0.01,0.0,0.194,40.0,0.0066,0.0033,0.023,0.023,0.0,2.5,5GG,5A,0,FH,7,-3.1,743,0
1570,8160,25.05,3GC,2楷林,15.0,327.0,0.0,0.007,0.0399,0,0,0.022,0.02,0.0,0.198,29.0,0.0064,0.0037,0.028,0.026,0.0,3.9,3GB,4C,0,HR,11,-4.3,696,0
1090,10420,22.2,2GA,2楷林,43.0,327.0,0.0,0.006,0.0359,0,0,0.009,0.02,0.0,0.19,18.0,0.0084,0.0027,0.02,0.018,0.0,11.4,3GB,5A,0,HR,11,3.1,398,0
1290,7660,19.32,2GC,2楷林,56.0,337.0,0.0,0.004,0.0403,0,0,0.018,0.02,0.0,0.196,26.0,0.0075,0.0025,0.017,0.016,0.0,8.2,5GG,4C,0,HGI,3,2.7,483,0
1450,11850,33.05,2GD,2楷林,28.0,253.0,12.4,0.005,0.0022,0,0,0.008,0.02,0.0,0.077,11.0,0.0111,0.0033,0.033,0.032,0.002,0.8,3GB,4C,1,GI,1,-2.7,512,0
1300,10210,25.53,2GA,2楷林,35.0,300.0,13.0,0.006,0.0015,0,0,0.095,0.02,0.0,0.141,16.0,0.0176,0.0092,0.032,0.032,0.0,7.9,3GB,5A,1,GI,1,0.5,201,1
1290,9240,23.3,2GA,2楷林,31.0,333.0,0.0,0.006,0.039,0,0,0.02,0.02,0.0,0.202,28.0,0.0125,0.0031,0.026,0.025,0.0,16.8,5GG,5A,0,HR,2,7.9,328,0
1330,7530,19.58,2GC,2楷林,76.0,432.0,0.0,0.005,0.1216,0,0,0.01,0.01,0.0,0.454,31.0,0.0067,0.0025,0.024,0.023,0.0,11.3,3GB,4C,0,HGI,4,-1.3,537,0
1070,8260,17.28,2GB,2楷林,60.0,521.0,0.0,0.005,0.1538,0,0,0.028,0.02,0.0,0.778,35.0,0.0103,0.0038,0.025,0.024,0.0,14.8,5GG,5A,0,HR,10,0.9,396,0
1280,11330,28.35,2GA,2楷林,52.0,362.0,0.0,0.005,0.0415,12,0,0.013,0.02,0.0,0.226,22.0,0.0079,0.0041,0.026,0.025,0.0,10.9,5GG,5A,0,GI,1,5.3,421,0
1250,9010,22.02,2GA,2楷林,70.0,332.0,0.0,0.005,0.039,0,0,0.012,0.02,0.0,0.204,32.0,0.0119,0.0027,0.03,0.03,0.001,3.4,3GB,5A,0,HR,5,-7.7,680,0
1100,8870,19.07,2GA,2楷林,23.0,377.0,0.0,0.006,0.0443,19,0,0.018,0.02,0.0,0.195,19.0,0.0094,0.0032,0.025,0.024,0.0,16.1,5GG,5A,0,HR,3,1.7,434,0
910,7850,13.97,3GC,2楷林,5.0,344.0,0.0,0.007,0.0479,0,0,0.02,0.02,0.0,0.303,27.0,0.0083,0.0037,0.034,0.032,0.0,6.0,3GB,4C,0,PO,11,-1.1,549,0
1300,11840,29.37,2GA,2楷林,51.0,270.0,9.3,0.005,0.0012,0,0,0.024,0.02,0.0,0.083,20.0,0.0087,0.0036,0.035,0.033,0.002,3.1,3GB,5A,1,CR,8,-2.5,340,0
1370,11310,29.74,2GA,2楷林,42.0,339.0,0.0,0.005,0.0404,0,0,0.008,0.02,0.0,0.205,23.0,0.0086,0.0036,0.029,0.029,0.0,12.7,3GB,5A,0,HGI,2,-2.2,360,0
1320,8840,22.38,2GC,2楷林,21.0,517.0,0.0,0.005,0.1172,0,0,0.015,0.02,0.0,1.19,30.0,0.008,0.0034,0.024,0.023,0.001,12.1,5GG,4C,0,HGI,3,-1.3,443,0
1560,9880,30.13,2GC,2楷林,35.0,338.0,0.0,0.006,0.0405,0,0,0.01,0.02,0.0,0.194,21.0,0.0115,0.0031,0.032,0.03,0.0,15.4,5GG,4C,0,HR,2,5.7,308,0
1570,8940,27.44,2GA,2楷林,18.0,323.0,0.0,0.005,0.0364,0,0,0.016,0.02,0.0,0.185,25.0,0.0094,0.0027,0.032,0.031,0.001,20.2,5GG,5A,0,HR,5,8.0,290,1
1330,9610,24.99,2GA,2楷林,35.0,304.0,0.0,0.006,0.0215,0,0,0.023,0.03,0.0,0.193,15.0,0.0114,0.0044,0.029,0.027,0.0,10.5,5GG,5A,0,CR,5,0.5,490,0
1290,9150,23.08,2GA,2楷林,52.0,335.0,0.0,0.007,0.0427,0,0,0.023,0.02,0.0,0.191,14.0,0.0105,0.0033,0.029,0.028,0.0,7.4,5GG,5A,0,HR,1,-3.2,576,0
1250,9940,24.29,2GA,2楷林,14.0,317.0,0.0,0.007,0.0179,11,0,0.018,0.02,0.0,0.143,22.0,0.008,0.0025,0.02,0.019,0.0,14.8,3GB,5A,0,HGI,4,1.3,414,0
1260,9410,23.18,2GA,2楷林,28.0,330.0,0.0,0.005,0.0382,0,0,0.02,0.02,0.0,0.184,21.0,0.0092,0.0029,0.027,0.025,0.0,15.1,3F1,5A,0,HR,3,10.0,408,0
1090,11620,24.76,2GA,2楷林,1.0,273.0,0.0,0.006,0.0018,0,1,0.018,0.02,0.0,0.093,17.0,0.0098,0.004,0.026,0.025,0.001,11.6,3GB,5A,0,CR,4,0.9,401,0
1500,10930,32.05,2GB,2楷林,4.0,322.0,0.0,0.006,0.0369,0,0,0.009,0.01,0.0,0.189,33.0,0.0058,0.0028,0.026,0.025,0.0,17.4,3GB,5A,0,GI,1,2.5,394,0
1290,10380,26.18,2GA,2楷林,68.0,334.0,0.0,0.006,0.0342,0,0,0.011,0.02,0.0,0.199,23.0,0.0091,0.0031,0.019,0.018,0.0,9.8,5GG,5A,0,HGI,10,-3.7,471,0
940,10680,19.63,2GB,2楷林,84.0,365.0,0.0,0.006,0.0615,0,0,0.02,0.02,0.0,0.297,30.0,0.0084,0.0033,0.031,0.03,0.0,16.2,5GG,5A,0,HR,1,8.7,297,1
1290,11410,28.78,2GC,2楷林,64.0,340.0,0.0,0.006,0.0427,0,0,0.024,0.02,0.0,0.204,16.0,0.0074,0.003,0.024,0.023,0.0,16.2,5GG,4C,0,HR,1,2.6,323,0
1390,8510,23.13,2GC,2楷林,3.0,326.0,0.0,0.006,0.0358,0,0,0.02,0.02,0.0,0.183,20.0,0.0095,0.0039,0.028,0.026,0.0,7.8,3GB,4C,0,HR,10,3.4,479,0
1020,11860,23.65,2GC,2楷林,63.0,335.0,0.0,0.007,0.0397,0,0,0.022,0.02,0.0,0.286,23.0,0.0127,0.003,0.015,0.014,0.001,7.1,5GG,4C,0,HR,11,-5.6,578,0
1390,10850,29.48,3GC,2楷林,10.0,540.0,0.0,0.006,0.1849,0,0,0.023,0.03,0.0,0.804,23.0,0.0134,0.003,0.029,0.027,0.0,9.9,3GB,4C,0,HGI,1,1.4,510,0
1160,10180,23.09,2GA,2楷林,52.0,355.0,0.0,0.005,0.0459,0,1,0.017,0.02,0.0,0.289,31.0,0.0091,0.0024,0.033,0.032,0.0,14.3,5GG,5A,0,HR,5,-1.6,435,0
1330,11560,30.06,2GA,2楷林,31.0,331.0,0.0,0.004,0.039,0,0,0.027,0.02,0.0,0.195,30.0,0.0106,0.0036,0.027,0.026,0.0,6.2,3GB,5A,0,HGI,9,-3.5,679,0
950,10810,20.08,2GA,2楷林,75.0,355.0,0.0,0.006,0.0398,11,0,0.015,0.01,0.0,0.258,25.0,0.0059,0.0029,0.03,0.028,0.0,12.6,5GG,5A,0,HR,10,-0.6,359,0
1510,9760,28.81,2GB,2楷林,16.0,427.0,0.0,0.006,0.1187,0,0,0.026,0.02,0.0,0.45,35.0,0.0102,0.0033,0.04,0.038,0.0,11.0,5GG,5A,0,HR,6,1.4,605,0
1310,7500,18.76,2GC,2楷林,30.0,321.0,10.1,0.005,0.0362,0,0,0.011,0.02,0.0,0.182,18.0,0.0105,0.0033,0.02,0.02,0.0,5.7,3GB,4C,1,HR,2,0.2,363,0
900,9260,16.29,2GC,2楷林,94.0,325.0,0.0,0.006,0.0326,0,0,0.014,0.01,0.0,0.163,15.0,0.0114,0.0027,0.018,0.016,0.0,11.1,5GG,4C,0,HR,2,2.9,321,0
1330,8610,22.39,3GC,2楷林,68.0,438.0,0.0,0.005,0.1216,0,0,0.01,0.01,0.0,0.454,31.0,0.0067,0.0025,0.024,0.023,0.0,10.8,3GB,4C,0,HGI,4,-1.5,562,0
1290,9190,23.18,2GA,2楷林,25.0,328.0,0.0,0.004,0.0352,0,0,0.01,0.01,0.0,0.19,13.0,0.0053,0.0033,0.028,0.027,0.0,5.9,3GB,5A,0,HR,7,-0.4,505,0
1370,11170,29.59,2GA,2楷林,18.0,463.0,0.0,0.004,0.0046,10,0,0.097,0.02,0.06,0.59,15.0,0.0833,0.01,0.046,0.044,0.002,6.0,3GB,5A,0,CR,9,-7.6,677,0
1220,8420,20.08,2GC,2楷林,29.0,460.0,0.0,0.006,0.1445,0,0,0.009,0.01,0.0,0.497,38.0,0.0069,0.0026,0.03,0.029,0.0,20.9,5GG,4C,0,HR,5,11.8,358,0
1500,9440,27.68,2GD,2楷林,9.0,300.0,0.0,0.004,0.0013,0,0,0.101,0.02,0.0,0.155,15.0,0.0216,0.0097,0.035,0.032,0.0,4.5,5GG,4C,0,HR,7,-7.0,663,0
1290,9190,23.18,2GA,2楷林,59.0,327.0,0.0,0.005,0.035,0,1,0.008,0.02,0.0,0.196,17.0,0.0091,0.0029,0.025,0.024,0.0,16.7,3GB,5A,0,HR,4,1.4,348,0
1370,11830,31.68,2GA,2楷林,65.0,329.0,0.0,0.006,0.0377,0,29,0.007,0.02,0.0,0.196,21.0,0.0106,0.0028,0.02,0.018,0.0,11.3,5GG,5A,0,HR,10,-3.1,428,0
1380,9350,25.23,2GA,2楷林,29.0,336.0,0.0,0.004,0.0478,0,0,0.02,0.02,0.0,0.293,31.0,0.0103,0.003,0.037,0.036,0.0,15.5,5GG,5A,0,HR,2,6.4,361,0
1390,7910,21.5,2GA,2楷林,13.0,342.0,0.0,0.005,0.0396,0,1,0.009,0.01,0.0,0.181,22.0,0.0068,0.0028,0.027,0.025,0.0,14.9,5GG,5A,0,HGI,3,0.9,453,0
1030,11210,22.03,2GC,2楷林,83.0,273.0,6.2,0.004,0.0017,0,1,0.014,0.02,0.0,0.1,17.0,0.0099,0.0032,0.03,0.028,0.001,9.4,3GB,4C,1,CR,9,-2.2,282,1
1090,11210,23.89,2GC,2楷林,34.0,323.0,0.0,0.006,0.0376,0,0,0.017,0.02,0.0,0.195,33.0,0.0076,0.0034,0.026,0.024,0.0,11.5,2GB,4C,0,CR,10,-8.3,410,0
1280,8990,22.5,2GA,2楷林,42.0,320.0,0.0,0.005,0.0397,0,0,0.017,0.02,0.0,0.189,39.0,0.0079,0.0028,0.03,0.029,0.0,3.5,5GG,5A,0,HR,7,-1.0,737,0
1510,11820,34.89,3GC,2楷林,3.0,260.0,0.0,0.005,0.0022,0,0,0.02,0.02,0.0,0.061,17.0,0.0078,0.0039,0.033,0.031,0.002,9.0,3GB,4C,0,CR,11,-4.9,344,0
1250,10530,25.73,3GB,2楷林,68.0,480.0,0.0,0.005,0.171,0,1,0.011,0.01,0.0,0.53,24.0,0.0084,0.0043,0.021,0.02,0.0,4.6,3GB,5A,0,HR,12,-7.7,641,0
960,10000,18.77,2GA,2楷林,66.0,319.0,0.0,0.005,0.0377,0,0,0.011,0.02,0.0,0.179,11.0,0.007,0.0036,0.02,0.02,0.0,7.4,5GG,5A,0,HR,6,-3.5,615,0
1390,7820,21.02,2GC,2楷林,30.0,345.0,0.0,0.006,0.0397,0,0,0.025,0.02,0.0,0.187,18.0,0.008,0.0033,0.024,0.023,0.0,18.5,5GG,4C,0,PO,3,6.0,280,1
1440,11160,30.98,2GA,2楷林,7.0,273.0,0.0,0.005,0.002,0,0,0.012,0.02,0.0,0.094,14.0,0.0096,0.0031,0.022,0.019,0.001,9.5,3GB,5A,1,CR,12,-2.8,285,1
1290,7560,19.07,2GC,2楷林,16.0,336.0,0.0,0.006,0.0351,0,1,0.022,0.02,0.0,0.203,29.0,0.0061,0.0039,0.02,0.019,0.0,18.4,5GG,4C,0,HGI,11,4.8,279,1
1490,11690,33.6,2GB,2楷林,10.0,521.0,0.0,0.006,0.074,2,0,0.016,0.02,0.0,0.892,31.0,0.0179,0.0024,0.026,0.024,0.001,12.5,5GG,5A,0,GI,12,2.7,392,0
1290,9190,23.18,2GA,2楷林,38.0,326.0,0.0,0.004,0.035,0,0,0.011,0.04,0.0,0.174,16.0,0.0088,0.0033,0.029,0.029,0.0,4.3,3GB,5A,0,HR,7,0.6,676,0
1020,10800,21.54,2GA,2楷林,95.0,348.0,0.0,0.006,0.048,0,0,0.019,0.02,0.0,0.29,23.0,0.0094,0.0038,0.024,0.022,0.0,6.2,5GG,5A,0,HR,10,-1.2,640,0
1210,8170,19.33,2GC,2楷林,57.0,519.0,0.0,0.007,0.1162,0,0,0.021,0.02,0.0,1.175,40.0,0.0114,0.0018,0.025,0.024,0.001,11.6,5GG,4C,0,HGI,10,3.7,450,0
1050,6860,14.08,2GA,2楷林,33.0,448.0,0.0,0.006,0.057,0,0,0.015,0.02,0.0,0.809,36.0,0.0115,0.0021,0.032,0.03,0.001,8.1,5GG,5A,0,PO,12,3.4,350,0
1190,11640,27.08,2GC,2楷林,14.0,323.0,0.0,0.007,0.0353,0,0,0.01,0.01,0.0,0.192,29.0,0.0069,0.0028,0.018,0.018,0.0,8.4,5GG,4C,0,HR,1,-3.9,502,0
1190,10450,24.31,2GC,2楷林,70.0,446.0,0.0,0.006,0.0605,0,1,0.012,0.02,0.0,0.797,25.0,0.0122,0.0028,0.023,0.02,0.002,19.1,5GG,4C,0,PO,12,7.2,369,0
1240,11620,28.17,2GA,2楷林,53.0,340.0,0.0,0.006,0.0413,0,0,0.008,0.02,0.0,0.206,16.0,0.0112,0.0032,0.017,0.017,0.0,11.8,5GG,5A,0,HGI,4,-0.1,502,0
1330,8880,23.09,2GA,2楷林,19.0,334.0,0.0,0.004,0.0402,0,0,0.012,0.02,0.0,0.203,26.0,0.0111,0.0032,0.023,0.022,0.0,5.4,5GG,5A,0,HR,9,1.6,675,0
1370,9890,26.49,2GC,2楷林,26.0,341.0,0.0,0.006,0.0414,0,0,0.018,0.02,0.0,0.21,17.0,0.007,0.0036,0.026,0.025,0.0,10.7,5GG,4C,0,HGI,10,-1.6,564,0
1280,11100,27.33,2GA,2楷林,18.0,289.0,12.2,0.006,0.0017,0,0,0.013,0.02,0.0,0.145,16.0,0.0095,0.0028,0.024,0.022,0.002,4.7,3GB,5A,1,CR,10,2.0,180,1
1200,9060,21.25,2GB,2楷林,43.0,423.0,0.0,0.004,0.1197,0,1,0.025,0.02,0.0,0.295,28.0,0.0088,0.0035,0.016,0.016,0.0,4.3,5GG,5A,0,HGI,7,-3.3,645,0
1420,11820,32.29,2GC,2楷林,22.0,303.0,12.7,0.006,0.0025,0,0,0.013,0.06,0.02,0.148,15.0,0.0474,0.0038,0.036,0.034,0.001,6.8,3GB,4C,1,GI,2,-7.9,280,1
1240,8260,20.02,2GB,2楷林,45.0,395.0,0.0,0.006,0.0841,0,0,0.016,0.02,0.0,0.264,23.0,0.0106,0.0031,0.03,0.028,0.001,13.8,5GG,5A,0,HR,1,2.7,479,0
1100,9830,21.14,2GA,2楷林,1.0,330.0,0.0,0.004,0.0433,0,0,0.009,0.02,0.0,0.194,23.0,0.0104,0.0032,0.027,0.026,0.0,8.2,5GG,5A,0,HR,8,1.6,532,0
1400,11710,32.05,3GB,2楷林,34.0,439.0,0.0,0.005,0.0615,0,1,0.024,0.02,0.0,0.765,28.0,0.0117,0.0024,0.028,0.027,0.0,7.2,3GB,5A,0,PO,7,-4.3,569,0
1240,8760,21.24,2GA,2楷林,30.0,317.0,0.0,0.005,0.0354,0,0,0.01,0.01,0.0,0.195,23.0,0.0059,0.0035,0.026,0.025,0.0,7.4,3F1,5A,0,HR,6,-1.2,456,0
1030,9270,18.67,2GA,2楷林,45.0,319.0,0.0,0.005,0.0367,0,0,0.018,0.01,0.0,0.18,22.0,0.0059,0.0035,0.02,0.019,0.0,5.0,3GB,5A,0,HR,10,-2.8,487,0
1440,10740,30.24,2GA,2楷林,36.0,338.0,0.0,0.006,0.0417,0,0,0.016,0.02,0.0,0.19,24.0,0.0074,0.0033,0.036,0.035,0.0,12.1,3GB,5A,0,HR,1,-1.7,528,0
930,11750,21.36,3GC,2楷林,69.0,301.0,0.0,0.005,0.0014,0,0,0.023,0.05,0.02,0.141,15.0,0.052,0.0037,0.033,0.031,0.0,6.1,3GB,4C,0,GI,7,-1.8,629,0
1340,9650,25.28,2GA,2楷林,18.0,426.0,0.0,0.006,0.0525,0,0,0.014,0.02,0.0,0.792,33.0,0.0106,0.0025,0.023,0.021,0.0,5.3,5GG,5A,0,PO,1,-5.9,685,0
1090,10430,22.23,2GA,2楷林,71.0,326.0,0.0,0.005,0.0385,0,0,0.019,0.02,0.0,0.203,18.0,0.0092,0.0029,0.026,0.025,0.0,20.5,5GG,5A,0,HR,2,7.1,229,1
1200,8690,20.39,3GC,2楷林,39.0,531.0,0.0,0.007,0.1809,0,0,0.012,0.02,0.0,0.795,38.0,0.0109,0.0026,0.026,0.024,0.0,4.3,3GB,4C,0,HGI,2,-6.7,590,0
1200,8150,19.12,2GB,2楷林,30.0,554.0,0.0,0.005,0.1939,0,0,0.028,0.02,0.0,0.8,25.0,0.0106,0.0032,0.024,0.024,0.001,2.5,3F1,5A,0,PO,6,-7.9,643,0
1510,11420,32.9,2GC,2楷林,11.0,257.0,5.1,0.005,0.0022,0,0,0.02,0.02,0.0,0.061,17.0,0.0078,0.0039,0.033,0.031,0.002,12.8,3GB,4C,1,EG,11,-3.7,213,1
1310,10580,27.1,2GB,2楷林,18.0,329.0,0.0,0.005,0.0392,0,0,0.01,0.02,0.0,0.201,24.0,0.0072,0.0034,0.025,0.024,0.0,14.8,3GB,5A,0,GI,12,5.7,477,0
1490,8110,23.62,2GA,2楷林,39.0,272.0,0.0,0.004,0.0014,0,0,0.009,0.02,0.0,0.066,9.0,0.0106,0.0033,0.038,0.036,0.002,7.6,3GB,5A,0,GI,4,-5.1,572,0
1400,11760,32.19,3GC,2楷林,27.0,312.0,0.0,0.005,0.0014,6,0,0.052,0.03,0.0,0.185,18.0,0.0466,0.0097,0.036,0.036,0.001,14.0,3GB,4C,0,GA,6,5.4,299,1
1320,11840,30.07,2GC,2楷林,30.0,305.0,7.4,0.006,0.0019,0,0,0.011,0.05,0.02,0.151,12.0,0.0465,0.0033,0.036,0.034,0.0,4.8,3GB,4C,1,GI,3,-6.1,400,0
1360,11670,31.03,3GB,2楷林,18.0,310.0,0.0,0.004,0.0347,0,0,0.025,0.02,0.0,0.138,32.0,0.0075,0.0027,0.022,0.02,0.0,4.8,3GB,5A,0,CR,9,-4.7,710,0
1320,7550,19.48,2GA,2楷林,37.0,347.0,0.0,0.006,0.047,0,0,0.023,0.03,0.0,0.188,14.0,0.0109,0.0038,0.03,0.03,0.0,10.5,5GG,5A,0,HR,3,-1.3,545,0
1240,10910,26.45,2GD,2楷林,75.0,338.0,0.0,0.006,0.0396,0,0,0.018,0.02,0.0,0.212,21.0,0.0079,0.0043,0.032,0.03,0.0,5.8,3GB,4C,0,HGI,1,-2.3,601,0
1210,11810,27.94,3GC,2楷林,59.0,548.0,0.0,0.006,0.078,2,0,0.021,0.03,0.0,1.056,31.0,0.0195,0.0024,0.031,0.03,0.002,11.5,3GB,4C,0,CR,3,-1.8,500,0
1120,11280,24.7,2GA,2楷林,55.0,249.0,0.0,0.005,0.0018,0,0,0.012,0.02,0.0,0.057,16.0,0.0057,0.0028,0.031,0.03,0.002,8.4,3GB,5A,0,HR,1,-1.8,366,0
1270,11590,28.78,2GA,2楷林,12.0,361.0,0.0,0.004,0.0641,0,0,0.013,0.02,0.0,0.342,30.0,0.0094,0.0033,0.034,0.032,0.001,10.0,5GG,5A,0,HGI,9,3.7,581,0
1190,8250,19.19,2GB,2楷林,29.0,416.0,0.0,0.004,0.1128,0,1,0.021,0.02,0.0,0.291,32.0,0.0086,0.0029,0.021,0.02,0.0,5.8,5GG,5A,0,HGI,7,-2.6,521,0
1240,10290,24.95,2GA,2楷林,42.0,349.0,0.0,0.005,0.0386,11,1,0.016,0.02,0.0,0.185,17.0,0.0093,0.0037,0.022,0.021,0.0,9.2,5GG,5A,0,HR,5,0.0,552,0
1080,10230,21.6,3GC,2楷林,34.0,285.0,0.0,0.006,0.0019,0,1,0.011,0.02,0.0,0.09,16.0,0.0096,0.003,0.031,0.03,0.001,10.6,3GB,4C,0,HR,9,-0.3,458,0
1190,8080,18.8,2GB,2楷林,55.0,390.0,0.0,0.005,0.0771,0,1,0.015,0.02,0.0,0.288,29.0,0.0089,0.0034,0.036,0.035,0.001,9.1,5GG,5A,0,HR,8,-1.5,621,0
1130,9000,19.88,2GB,2楷林,83.0,450.0,0.0,0.004,0.144,0,0,0.018,0.02,0.0,0.49,27.0,0.0144,0.0036,0.02,0.019,0.001,3.5,5GG,5A,0,FH,8,-5.7,696,0
1070,8250,17.26,3GC,2楷林,85.0,418.0,0.0,0.007,0.116,0,0,0.016,0.02,0.0,0.297,20.0,0.0081,0.0029,0.02,0.019,0.0,14.5,3GB,4C,0,HGI,11,2.7,408,0
960,10960,20.57,3GC,2楷林,67.0,415.0,0.0,0.006,0.0719,0,0,0.021,0.02,0.0,0.244,107.0,0.0071,0.0034,0.029,0.028,0.0,12.7,3GB,4C,0,BP,1,-2.1,429,0
1290,6970,17.58,2GA,2楷林,44.0,495.0,0.0,0.006,0.1723,0,1,0.014,0.02,0.0,0.468,30.0,0.0091,0.003,0.033,0.03,0.0,9.4,3GB,5A,0,HGI,12,-4.0,536,0
950,11460,21.28,2GA,2楷林,54.0,395.0,0.0,0.005,0.0672,0,0,0.014,0.02,0.0,0.484,25.0,0.0094,0.0028,0.039,0.038,0.0,4.9,3GB,5A,0,BP,9,-2.4,443,0
1250,11260,27.52,2GA,2楷林,83.0,279.0,0.0,0.007,0.0178,0,0,0.012,0.02,0.0,0.149,30.0,0.0076,0.0028,0.024,0.02,0.002,14.7,3GB,5A,0,GA,10,0.2,335,0
1540,11550,34.77,2GA,2楷林,28.0,258.0,0.0,0.004,0.0015,0,0,0.011,0.03,0.0,0.067,23.0,0.0149,0.0037,0.02,0.02,0.003,7.8,5GG,5A,0,CR,7,-4.0,525,0
1460,11850,33.28,2GD,2楷林,11.0,254.0,12.7,0.007,0.0017,0,0,0.017,0.02,0.0,0.076,12.0,0.0078,0.0037,0.031,0.03,0.002,5.3,3GB,4C,1,GI,1,-1.1,296,1
1380,11420,30.81,2GB,2楷林,36.0,526.0,0.0,0.007,0.0768,2,0,0.014,0.02,0.0,0.906,37.0,0.0202,0.0027,0.024,0.022,0.001,13.3,5GG,5A,0,GI,12,0.1,466,0
1020,11180,22.29,2GC,2楷林,69.0,551.0,0.0,0.007,0.1565,0,0,0.015,0.01,0.0,0.861,30.0,0.0093,0.0033,0.019,0.017,0.001,10.2,5GG,4C,0,HR,10,-5.5,446,0
1280,10640,26.2,2GA,2楷林,21.0,314.0,11.7,0.006,0.0015,5,0,0.054,0.03,0.0,0.186,19.0,0.0445,0.0089,0.034,0.033,0.001,1.1,3GB,5A,1,GI,3,-9.4,390,0
1250,9280,22.68,2GA,2楷林,38.0,351.0,0.0,0.005,0.0386,11,0,0.018,0.01,0.0,0.196,17.0,0.0058,0.0035,0.026,0.025,0.0,20.7,5GG,5A,0,HR,6,11.0,289,1
1190,11370,26.12,3GC,2楷林,95.0,538.0,0.0,0.006,0.1806,0,0,0.016,0.02,0.0,0.801,28.0,0.0091,0.0033,0.024,0.023,0.0,12.2,3GB,4C,0,HGI,12,-1.5,351,0
1300,8880,22.57,2GA,2楷林,52.0,326.0,0.0,0.005,0.0386,0,1,0.009,0.02,0.0,0.194,23.0,0.0106,0.0031,0.023,0.021,0.0,7.1,3GB,5A,0,HR,10,-2.2,458,0
1160,9850,22.15,2GA,2楷林,9.0,326.0,0.0,0.005,0.0347,0,3,0.017,0.02,0.0,0.18,26.0,0.0105,0.0021,0.027,0.026,0.0,12.9,5GG,5A,0,HR,5,-0.1,446,0
1070,7920,16.57,3GC,2楷林,93.0,372.0,0.0,0.005,0.041,17,0,0.021,0.04,0.0,0.185,32.0,0.0089,0.0033,0.023,0.022,0.0,12.9,3GB,4C,0,HR,6,5.0,375,0
1040,11410,23.2,2GC,2楷林,72.0,299.0,0.0,0.004,0.0202,0,0,0.02,0.02,0.0,0.196,29.0,0.0097,0.0033,0.022,0.018,0.0,4.5,5GG,4C,0,CR,8,-0.7,672,0
1360,7480,19.89,2GA,2楷林,23.0,347.0,0.0,0.005,0.045,0,0,0.015,0.02,0.0,0.194,19.0,0.0087,0.0037,0.039,0.038,0.0,7.1,3GB,5A,0,HR,3,-6.3,451,0
1200,6310,14.62,2GB,2楷林,100.0,425.0,0.0,0.007,0.1089,0,0,0.017,0.02,0.0,0.461,27.0,0.0136,0.0029,0.024,0.024,0.0,8.2,5GG,5A,0,HGI,1,1.9,515,0
1000,9760,19.08,2GA,2楷林,11.0,335.0,0.0,0.004,0.0413,0,0,0.008,0.02,0.0,0.21,16.0,0.0079,0.0031,0.029,0.028,0.0,10.1,3GB,5A,0,HR,4,-1.1,410,0
