메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,6.3,9.4,315.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,6.2,9.3,323.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,252.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,9.3,12.7,255.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,274.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.4,263.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.3,11.9,280.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.1,286.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.0,9.3,315.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,6.7,7.7,331.0
CHEVROLET,CRUZE,COMPACT,1.6,4.0,AT,경유,13.2,20.0,172.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,9.1,13.3,221.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,9.1,13.3,221.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,7.1,10.3,285.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,8.7,12.0,237.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,8.7,12.0,237.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,6.7,9.6,304.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.6,6.8,438.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,445.0
CHEVROLET,MALIBU,MID_SIZE,1.5,4.0,AT,휘발유,11.4,15.4,182.0
CHEVROLET,MALIBU,MID_SIZE,2.0,4.0,AT,고급유,9.3,14.1,212.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,297.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.6,9.3,309.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.9,324.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.0,279.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,298.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.7,327.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.5,330.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.1,9.4,294.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.9,8.9,303.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,6.4,9.4,315.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,6.3,9.2,322.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,253.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,9.3,12.5,257.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,274.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.2,266.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.3,12.0,279.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.0,288.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.0,9.3,315.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,6.7,7.7,331.0
CHEVROLET,CRUZE,COMPACT,1.6,4.0,AT,경유,13.0,20.0,175.0
CHEVROLET,CRUZE,MID_SIZE,1.6,4.0,AT,경유,12.8,19.2,178.0
CHEVROLET,EQUINOX,SUV ,1.5,4.0,AT,휘발유,10.9,13.7,195.0
CHEVROLET,EQUINOX,SUV ,1.6,4.0,AT,경유,11.8,16.7,198.0
CHEVROLET,EQUINOX,SUV ,1.5,4.0,AT,휘발유,10.2,12.7,209.0
CHEVROLET,EQUINOX,SUV ,1.6,4.0,AT,경유,11.8,16.4,198.0
CHEVROLET,EQUINOX,SUV ,2.0,4.0,AT,고급유,9.2,12.0,228.0
CHEVROLET,MALIBU,MID_SIZE,1.5,4.0,AT,휘발유,11.4,15.4,181.0
CHEVROLET,MALIBU,MID_SIZE,2.0,4.0,AT,고급유,9.5,13.5,213.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.0,278.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,298.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,298.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.2,307.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.9,324.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.5,10.0,278.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.1,9.4,294.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.4,8.6,324.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.5,331.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.9,8.9,304.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.5,9.2,313.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.5,9.2,312.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
CHEVROLET,TAHOE,SUV ,6.2,8.0,AT,고급유,6.1,9.3,325.0
CHEVROLET,TRAVERSE,SUV ,2.0,4.0,AT,고급유,8.5,11.1,246.0
CHEVROLET,BLAZER,SUV ,2.5,4.0,AT,휘발유,9.3,11.4,232.0
CHEVROLET,BLAZER,SUV ,3.6,6.0,AT,휘발유,8.3,11.1,250.0
CHEVROLET,BLAZER,SUV ,3.6,6.0,AT,휘발유,7.9,10.5,265.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,253.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.5,12.7,270.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,274.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.2,267.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.2,11.9,283.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.1,286.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,7.5,9.4,326.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,6.7,7.7,331.0
CHEVROLET,CRUZE,COMPACT,1.6,4.0,AT,경유,13.2,20.4,172.0
CHEVROLET,CRUZE,MID_SIZE,1.6,4.0,AT,경유,12.8,19.2,178.0
CHEVROLET,EQUINOX,SUV ,1.5,4.0,AT,휘발유,10.9,13.7,196.0
CHEVROLET,EQUINOX,SUV ,1.6,4.0,AT,경유,11.8,16.7,199.0
CHEVROLET,EQUINOX,SUV ,1.5,4.0,AT,휘발유,10.8,12.8,207.0
CHEVROLET,EQUINOX,SUV ,1.6,4.0,AT,경유,11.8,16.4,199.0
CHEVROLET,EQUINOX,SUV ,2.0,4.0,AT,고급유,9.2,12.0,228.0
CHEVROLET,MALIBU,MID_SIZE,2.0,4.0,AT,고급유,9.5,13.5,214.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.4,9.7,261.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.6,8.7,316.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.8,326.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.4,8.4,329.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.1,9.8,290.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.0,9.3,275.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.3,8.4,329.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.1,7.8,347.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.5,329.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.2,8.0,339.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.1,7.7,350.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,306.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.5,8.5,320.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.7,8.3,321.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.4,9.2,317.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.8,325.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,336.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,336.0
CHEVROLET,SUBURBAN,SUV ,6.2,8.0,AT,고급유,5.8,8.8,340.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,321.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,321.0
CHEVROLET,TAHOE,SUV ,6.2,8.0,AT,고급유,6.1,9.3,325.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,7.7,11.4,261.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,7.3,10.5,277.0
CHEVROLET,BLAZER,SUV ,2.0,4.0,AT,휘발유,9.1,12.0,225.0
CHEVROLET,BLAZER,SUV ,2.5,4.0,AT,휘발유,8.8,11.2,238.0
CHEVROLET,BLAZER,SUV ,2.0,4.0,AT,휘발유,8.8,11.5,232.0
CHEVROLET,BLAZER,SUV ,3.6,6.0,AT,휘발유,7.6,10.6,269.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,252.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.5,12.7,270.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,273.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.3,265.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.1,11.8,284.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.1,286.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,7.5,9.4,326.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,6.7,7.7,331.0
CHEVROLET,EQUINOX,SUV ,1.5,4.0,AT,휘발유,11.2,13.0,196.0
CHEVROLET,EQUINOX,SUV ,1.5,4.0,AT,휘발유,10.8,12.5,204.0
CHEVROLET,EQUINOX,SUV ,2.0,4.0,AT,고급유,9.2,12.0,228.0
CHEVROLET,MALIBU,MID_SIZE,2.0,4.0,AT,고급유,9.5,13.5,214.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.4,9.7,262.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.0,9.3,275.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,3.0,6.0,AT,경유,9.8,13.9,238.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.6,8.7,318.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.8,326.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,7.9,339.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.2,9.9,286.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.0,9.3,275.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,2.7,4.0,AT,휘발유,7.9,9.1,280.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,3.0,6.0,AT,경유,9.6,12.5,252.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.4,8.3,331.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.1,7.8,349.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.5,331.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.0,7.7,350.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.0,7.6,354.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.3,303.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.0,9.4,296.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,8.9,307.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.7,8.3,321.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.0,7.5,357.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.4,8.1,332.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,337.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,337.0
CHEVROLET,SUBURBAN,SUV ,6.2,8.0,AT,고급유,5.8,8.8,343.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.3,8.9,325.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.3,8.9,325.0
CHEVROLET,TAHOE,SUV ,6.2,8.0,AT,고급유,6.1,9.2,327.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,7.7,11.4,261.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,7.4,10.4,276.0
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6.0,AT,에탄올,5.32,7.63,259.0
CHEVROLET,EQUINOX AWD,SUV - SMALL,3.6,6.0,AT,에탄올,5.05,7.35,272.0
CHEVROLET,EXPRESS 1500 CARGO,VAN - CARGO,5.3,8.0,AT,에탄올,4.26,5.65,334.0
CHEVROLET,EXPRESS 1500 CARGO AWD,VAN - CARGO,5.3,8.0,AT,에탄올,4.22,5.32,344.0
CHEVROLET,EXPRESS 1500 CARGO CONV,VAN - CARGO,5.3,8.0,AT,에탄올,4.18,5.41,344.0
CHEVROLET,EXPRESS 1500 CARGO CONV AWD,VAN - CARGO,5.3,8.0,AT,에탄올,3.95,5.18,362.0
CHEVROLET,EXPRESS 1500 PASSENGER,VAN - PASSENGER,5.3,8.0,AT,에탄올,4.18,5.41,344.0
CHEVROLET,EXPRESS 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8.0,AT,에탄올,3.95,5.18,362.0
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.33,4.9,411.0
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.31,4.88,413.0
CHEVROLET,IMPALA,FULL-SIZE,3.6,6.0,AT,에탄올,5.99,8.85,229.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.29,7.04,269.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.13,7.3,270.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.0,6.62,285.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.03,7.04,277.0
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.41,9.26,214.0
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.13,8.62,227.0
CHEVROLET,EXPRESS 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.3,4.88,414.0
CHEVROLET,EXPRESS 3500 PASSENGER FFV,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.27,4.85,418.0
CHEVROLET,IMPALA,FULL-SIZE,3.6,6.0,AT,에탄올,5.88,8.7,232.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.99,274.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.03,7.25,275.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.93,6.58,288.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.95,6.99,280.0
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8.0,AT,에탄올,4.95,7.35,275.0
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.52,6.49,306.0
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8.0,AT,에탄올,4.95,7.35,275.0
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.88,7.14,282.0
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.41,9.26,221.0
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.13,8.62,236.0
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.88,8.7,239.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.94,284.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.03,7.14,286.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.93,6.54,301.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.88,6.94,295.0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.88,7.14,288.0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.5,6.54,317.0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.88,7.14,288.0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.78,6.9,300.0
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.41,9.09,223.0
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.13,8.47,234.0
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.88,8.55,240.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.99,284.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.08,7.19,284.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.95,6.58,294.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.83,6.94,315.0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.0,7.41,284.0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.52,6.49,317.0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.0,7.41,284.0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.81,6.9,299.0
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.81,8.62,245.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.94,284.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.08,7.19,283.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.95,6.58,296.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.76,6.67,309.0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.05,7.19,285.0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.48,6.37,321.0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.05,7.19,285.0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.81,6.9,299.0
CHEVROLET,Impala,FULL-SIZE,3.6,6.0,AT,에탄올,5.81,8.62,245.0
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.74,6.67,306.0
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.55,6.21,322.0
CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.5,6.58,317.0
CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.61,6.99,305.0
CHEVROLET,Impala,FULL-SIZE,3.6,6.0,AT,에탄올,5.81,8.62,246.0
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.5,6.17,326.0
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.48,5.52,342.0
CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.5,6.54,319.0
CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.61,6.99,305.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,13.0,237.0
CHRYSLER,200,COMPACT,2.4,4.0,AT,휘발유,8.5,12.2,232.0
